"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.430011817E1,1.056356006E-3,3.025798127E-2,1.226605673E-4
3.431009617E1,1.293671783E-3,2.538298815E-2,-6.215653848E-4
3.432007417E1,7.663659053E-4,2.109237015E-2,2.679303871E-4
3.433005217E1,-2.232585102E-4,1.175043359E-2,-5.070011830E-4
3.434003017E1,-5.263262428E-4,6.719723344E-3,-1.461428619E-4
3.435000817E1,-5.326844985E-4,2.750837244E-3,-7.082282100E-4
3.435998617E1,-1.743890229E-3,3.137528896E-3,4.830037360E-4
3.436996417E1,3.115182044E-4,4.102649167E-3,1.011852175E-3
3.437994217E1,2.511555562E-3,4.672831856E-3,8.704382344E-4
3.438992017E1,3.081655595E-4,-8.274358697E-3,1.662069844E-4
3.439989817E1,7.771482342E-4,-1.344621740E-2,-9.296837961E-4
3.440987617E1,1.328643179E-3,-9.055661969E-3,-8.430467569E-4
3.441985417E1,-8.737910539E-4,-9.575777687E-3,1.485354966E-3
3.442983217E1,-6.671056617E-4,-1.717136055E-2,-1.409154152E-3
3.443981017E1,-1.450607553E-3,-1.194597129E-2,-4.336761776E-6
3.444978817E1,-1.902680611E-3,-5.785599351E-3,-4.834290594E-4
3.445976617E1,-1.142081805E-3,-1.773040928E-2,1.284643542E-3
3.446974417E1,1.339047449E-4,-3.003347479E-2,7.650324842E-4
3.447972217E1,-3.063158365E-4,-2.120589465E-2,2.312861616E-3
3.448970017E1,-7.580647944E-4,-3.203151282E-3,1.672082697E-3
3.449967817E1,-6.241077790E-4,3.613475710E-3,3.487579525E-4
3.450965617E1,-8.003594121E-4,1.165217068E-2,-1.106186537E-3
3.451963317E1,-2.560091671E-4,1.559125353E-2,-1.708327211E-3
3.452961117E1,-1.687164768E-3,2.054741047E-2,-1.651519910E-3
3.453958917E1,2.364988904E-5,2.651076019E-2,-2.443543868E-3
3.454956717E1,8.561345749E-4,2.245875262E-2,2.160995646E-4
3.455954517E1,6.220426876E-4,1.103139482E-2,-2.182076918E-3
3.456952317E1,3.707821015E-4,-4.359327257E-3,-2.033434343E-3
3.457950117E1,-2.049232367E-3,-8.366052993E-3,-6.714937626E-4
3.458947917E1,1.618408132E-4,3.718880937E-3,-1.637753448E-3
3.459945717E1,-1.133520738E-3,2.782288566E-2,1.572154579E-3
3.460943517E1,2.353517339E-4,4.627353698E-2,3.146365052E-4
3.461941317E1,1.370390994E-3,4.937931895E-2,-8.177395794E-4
3.462939117E1,-5.404737312E-4,4.205169901E-2,2.197841415E-3
3.463936917E1,1.871017739E-4,3.399749845E-2,2.497979673E-3
3.464934717E1,3.667483106E-4,3.236760199E-2,1.694036415E-3
3.465932517E1,1.236536773E-3,3.493888304E-2,-1.481516869E-3
3.466930317E1,2.500034170E-3,4.109171405E-2,-2.451784967E-4
3.467928117E1,1.972461818E-3,4.832858592E-2,-1.833754126E-3
3.468925917E1,8.290414698E-4,3.429856896E-2,-1.678232569E-3
3.469923717E1,-1.011469052E-3,2.161659673E-2,3.718688968E-4
3.470921554E1,-1.008696505E-3,9.875992313E-3,8.446729043E-5
3.471919354E1,-2.506990917E-3,8.933765814E-3,1.115376945E-3
3.472917154E1,-1.918366761E-3,9.815213270E-3,4.045505193E-4
3.473914954E1,-2.855827333E-4,7.970708422E-3,1.400986512E-4
3.474912754E1,-5.063852295E-4,-1.899514347E-3,-2.115147887E-3
3.475910554E1,-5.098474212E-4,-1.796503365E-2,-4.054537567E-5
3.476908354E1,3.535876749E-4,-2.536620572E-2,-1.562165096E-3
3.477906154E1,5.820868537E-4,-2.243939228E-2,-2.672170522E-3
3.478903954E1,-1.019719057E-4,-1.566427387E-2,-1.325236401E-3
3.479901754E1,-2.244773787E-4,-1.775887795E-3,9.032968665E-4
3.480899554E1,3.061613534E-4,4.748013802E-3,4.007942043E-4
3.481897354E1,-5.016953219E-5,2.818927169E-4,-9.712664178E-4
3.482895154E1,-1.895927475E-3,-2.777697518E-3,-5.472451448E-4
3.483892954E1,3.600361524E-4,7.463754155E-3,-2.998374985E-4
3.484890754E1,-1.020297292E-3,1.496383082E-2,3.836967517E-4
3.485888554E1,6.705436390E-4,1.994181052E-2,5.200505839E-4
3.486886354E1,-8.887491422E-4,2.676242962E-2,-1.243523555E-3
3.487884154E1,-6.828868063E-4,3.345708549E-2,-1.843844220E-4
3.488881954E1,-2.672334667E-4,3.179586306E-2,-2.506687888E-4
3.489879754E1,-2.565807663E-4,3.148480877E-2,-9.167253738E-4
3.490877554E1,-8.197613060E-4,2.000243776E-2,-2.833800972E-4
3.491875354E1,1.300381147E-3,3.115067258E-3,3.592406574E-4
3.492873154E1,-9.726814460E-5,3.114355728E-3,1.486454741E-3
3.493870954E1,3.778397804E-4,5.163124762E-3,6.872401573E-4
3.494868754E1,-9.646372637E-4,-3.505191300E-3,1.315004192E-3
3.495866554E1,9.344628779E-4,-1.219908055E-2,6.140601472E-4
3.496864354E1,7.667702157E-4,-1.188426651E-2,-3.655992623E-4
3.497862054E1,1.941905357E-4,-1.281956211E-3,-2.197854221E-3
3.498859854E1,-1.061486546E-5,1.609165221E-3,-9.427332552E-4
3.499857654E1,1.272229827E-3,-2.160806209E-3,-8.386036498E-4
3.500855454E1,7.791692624E-4,-7.194746751E-3,3.133049468E-4
3.501853254E1,-1.855229610E-3,-2.640252933E-2,2.268864075E-3
3.502851054E1,-1.250832574E-4,-4.354932532E-2,8.042171830E-4
3.503848854E1,-7.053860463E-4,-4.565375671E-2,8.220603922E-4
3.504846654E1,-5.945285084E-4,-2.883285657E-2,5.549639463E-4
3.505844454E1,3.849820932E-4,-1.706887409E-2,-1.560384873E-3
3.506842254E1,-5.297259195E-4,-8.674468845E-3,9.350703331E-4
3.507840054E1,5.163637688E-4,-9.642793797E-3,9.617019678E-4
3.508837854E1,-2.421535552E-3,-2.662760764E-2,6.995277945E-4
3.509835654E1,-1.298214076E-3,-3.710448369E-2,6.209645653E-4
3.510833454E1,-9.351380868E-4,-5.389745533E-2,-9.768590098E-4
3.511831254E1,-1.821166370E-5,-6.616797298E-2,-2.607350179E-4
3.512829054E1,4.173567286E-4,-5.591102690E-2,-2.201919910E-3
3.513826854E1,1.054917462E-3,-3.647634387E-2,-1.594452886E-3
3.514824654E1,6.947596557E-5,-2.067787386E-2,-2.081519691E-3
3.515822454E1,-7.438535104E-4,-8.296038955E-3,-1.280911529E-4
3.516820254E1,-1.011826680E-3,-3.148254938E-3,3.286504652E-4
3.517818054E1,-3.766628215E-4,-4.159990232E-3,-1.151268138E-3
3.518815854E1,-7.169632008E-4,-2.183730714E-3,1.548829721E-3
3.519813654E1,-1.206452376E-3,7.165030576E-3,2.857773332E-3
3.520811454E1,4.517158959E-5,2.834974602E-2,7.185093127E-4
3.521809254E1,3.730066819E-4,4.726457968E-2,-1.301498385E-3
3.522807054E1,1.100769849E-3,5.326776579E-2,3.208534617E-4
3.523804854E1,9.740033420E-4,5.058862269E-2,-9.382891003E-4
3.524802654E1,8.077828679E-4,4.718890786E-2,-8.939704276E-4
3.525800454E1,4.525171826E-4,3.993019462E-2,-3.248737426E-3
3.526798254E1,9.623870137E-4,4.406976700E-2,-3.397836583E-3
3.527796054E1,2.004481852E-3,4.741469771E-2,-3.289978486E-3
3.528793854E1,1.516176970E-3,4.842443392E-2,-1.345079654E-4
3.529791654E1,2.237360924E-3,4.196946323E-2,7.691025967E-4
3.530789454E1,1.361967763E-3,4.908782244E-2,3.179234220E-3
3.531787254E1,3.715381026E-4,6.619224697E-2,1.878546318E-3
3.532785054E1,-2.187698847E-4,7.850477099E-2,1.463848399E-3
3.533782854E1,-1.109064673E-3,7.762539387E-2,1.090473263E-3
3.534780654E1,-1.857074560E-3,7.583276927E-2,1.618841896E-3
3.535778454E1,-2.948642941E-4,7.239729166E-2,1.770109520E-3
3.536776254E1,-1.085091732E-3,6.931377202E-2,1.165353169E-4
3.537774054E1,7.820504252E-4,6.538481265E-2,-1.424635993E-3
3.538771854E1,9.167951066E-5,5.217754841E-2,-4.678085388E-4
3.539769654E1,2.701113699E-4,3.509363532E-2,-4.355843121E-4
3.540767354E1,4.542001989E-5,1.942424476E-2,-2.085632645E-3
3.541765154E1,2.639605198E-3,1.120013651E-2,-1.121834619E-3
3.542762954E1,1.060579671E-3,1.806787588E-2,-1.028734026E-3
3.543760754E1,1.166040776E-3,2.633060142E-2,-1.118216198E-3
3.544758554E1,9.826738387E-4,2.912030742E-2,-3.901461896E-4
3.545756354E1,5.155553808E-4,2.769311890E-2,1.038906048E-3
3.546754154E1,-1.027312828E-3,2.017685026E-2,-4.275771789E-4
3.547751954E1,-9.005463216E-4,1.295169536E-2,-3.008107014E-4
3.548749754E1,-5.707956152E-4,2.753046341E-3,2.184243931E-4
3.549747554E1,9.445430478E-4,-1.292295754E-3,-3.536225995E-4
3.550745354E1,-1.542702317E-3,-2.827912103E-3,-1.265425235E-3
3.551743154E1,-2.846249845E-4,-5.076951813E-3,-1.598853152E-3
3.552740954E1,-1.417544903E-3,-1.799754798E-2,-5.490633193E-4
3.553738754E1,-4.904984962E-4,-3.321564943E-2,-1.863599638E-3
3.554736554E1,-5.054010544E-4,-4.425178468E-2,9.077921277E-7
3.555734354E1,6.789065665E-4,-4.759538546E-2,5.801453372E-4
3.556732154E1,1.414284809E-3,-5.277884752E-2,-4.680285347E-4
3.557729954E1,1.223602565E-3,-6.572820246E-2,-6.775544171E-5
3.558727754E1,2.355482429E-4,-6.863185018E-2,3.934475244E-4
3.559725554E1,-5.162620218E-4,-6.769521534E-2,2.736496739E-3
3.560723354E1,7.755379193E-5,-6.833555549E-2,-6.446707994E-4
3.561721154E1,-2.327546710E-3,-5.910423771E-2,6.829149788E-4
3.562718954E1,-3.166227834E-4,-4.912769049E-2,6.257954519E-4
3.563716754E1,-1.264974358E-3,-4.784671217E-2,1.735800994E-3
3.564714554E1,-8.506659651E-4,-5.189829320E-2,4.827374360E-4
3.565712354E1,-5.398750072E-4,-5.737295374E-2,-9.367067832E-8
3.566710154E1,-2.128450666E-3,-5.012436211E-2,-1.992981270E-4
3.567707954E1,3.754533827E-4,-4.161236435E-2,-1.348496298E-4
3.568705754E1,-1.909006038E-3,-3.386043757E-2,-9.292705799E-4
3.569703554E1,-8.527963655E-4,-3.022815101E-2,-1.079206471E-3
3.570701354E1,4.242974101E-4,-2.698332071E-2,-1.049204962E-3
3.571699129E1,1.768897055E-4,-3.238447756E-2,1.433926402E-3
3.572696929E1,-1.588372164E-3,-3.627113253E-2,1.846247818E-3
3.573694729E1,-2.333556768E-4,-4.086322337E-2,2.207638696E-3
3.574692529E1,2.685929649E-4,-3.927369043E-2,1.400445239E-3
3.575690329E1,-3.169814125E-3,-3.313536942E-2,2.119764918E-3
3.576688129E1,-8.696818259E-4,-2.461610921E-2,8.426230052E-4
3.577685929E1,7.753528189E-4,-1.563992538E-2,-1.534780837E-3
3.578683729E1,4.045407986E-4,5.420763046E-3,-8.216885617E-4
3.579681529E1,1.168069197E-3,2.550872043E-2,9.623630904E-4
3.580679229E1,-4.099627258E-4,3.202224523E-2,6.812250358E-4
3.581677029E1,-4.754763795E-4,2.752682939E-2,-6.788513274E-4
3.582674829E1,-1.069182297E-3,1.767407730E-2,1.399140223E-3
3.583672629E1,-6.015312392E-4,6.870165467E-3,6.720973179E-4
3.584670429E1,5.635315320E-4,5.208123475E-4,3.607549879E-4
3.585668229E1,-2.141115256E-4,1.998866908E-3,1.187932794E-3
3.586666029E1,3.426073818E-4,6.140922196E-3,-3.951144754E-4
3.587663829E1,-9.966964135E-4,1.409098972E-2,-4.763408797E-4
3.588661629E1,-4.366729409E-4,8.058873937E-4,-3.124462673E-4
3.589659429E1,-2.470560139E-4,-1.061081793E-2,7.187296869E-4
3.590657229E1,-2.702882513E-3,-1.293517835E-2,7.813067059E-4
3.591655029E1,-2.498351503E-3,-2.719400823E-2,1.513143303E-3
3.592652829E1,-8.104626322E-4,-3.541093320E-2,8.323520888E-5
3.593650629E1,-7.601290708E-4,-3.426124528E-2,8.094792138E-4
3.594648429E1,-1.000730554E-3,-3.450070322E-2,8.995584212E-4
3.595646229E1,3.987605451E-4,-3.899372369E-2,8.034182247E-4
3.596644029E1,-1.289673499E-3,-3.318376839E-2,-1.857051975E-3
3.597641829E1,-5.689635873E-5,-2.807342634E-2,-5.142861046E-4
3.598639629E1,-7.283678278E-4,-3.031007014E-2,-2.617990598E-3
3.599637429E1,-1.930252416E-3,-3.457006067E-2,-3.151553101E-4
3.600635229E1,-2.013322432E-3,-4.461895674E-2,-1.992518810E-4
3.601633029E1,-9.256877238E-4,-5.231469870E-2,2.798507921E-4
3.602630829E1,-1.918918570E-3,-5.558031052E-2,5.508857430E-5
3.603628629E1,-1.082419767E-3,-5.094907433E-2,-9.135030559E-4
3.604626429E1,-1.310128835E-3,-4.048409685E-2,-4.017158353E-4
3.605624229E1,-2.357017249E-3,-2.902930975E-2,-8.653721306E-4
3.606622029E1,2.664965577E-4,-2.249083854E-2,-1.384765928E-4
3.607619829E1,-4.024894442E-4,-1.272316277E-2,1.117470092E-3
3.608617629E1,-1.045485493E-3,-1.272479538E-2,-2.600912412E-4
3.609615429E1,-2.877473831E-3,-1.276261173E-2,-3.035007394E-4
3.610613229E1,-9.451925289E-4,-9.888297878E-3,-2.637276484E-4
3.611611029E1,5.752061261E-4,-6.884075701E-4,6.353554782E-4
3.612608829E1,9.430795326E-4,1.761428453E-2,-4.775045672E-4
3.613606629E1,1.122043934E-3,2.867199481E-2,-7.843007334E-4
3.614604429E1,7.536278572E-4,3.001384065E-2,-2.792017185E-4
3.615602229E1,-9.808889590E-4,2.469790354E-2,2.307936375E-4
3.616600029E1,-6.436537951E-4,1.580093056E-2,1.666573517E-4
3.617597829E1,-1.339247683E-4,1.061469223E-2,-6.796712842E-5
3.618595629E1,-6.073955446E-4,1.411400922E-2,-3.956461442E-4
3.619593429E1,-6.002050359E-4,1.282450743E-2,-1.826828811E-3
3.620591229E1,1.733463723E-4,7.661934942E-3,-1.453599427E-3
3.621588929E1,-3.853847738E-4,-1.222919673E-5,9.274939657E-6
3.622586729E1,3.679869696E-4,-5.366534926E-3,2.296554390E-3
3.623584529E1,-3.622518852E-4,-5.305008963E-4,6.864071474E-4
3.624582329E1,7.043299265E-4,1.613725349E-2,-1.059583010E-4
3.625580129E1,1.949357684E-3,3.473543748E-2,-4.625555594E-4
3.626577929E1,1.810785034E-3,4.661700875E-2,-3.732233017E-5
3.627575729E1,3.561663907E-4,5.958474055E-2,5.748620606E-5
3.628573529E1,1.840394805E-3,5.731140077E-2,2.470206528E-4
3.629571329E1,-4.794849083E-4,5.036587268E-2,1.073133200E-3
3.630569129E1,4.814527929E-4,3.509861603E-2,5.618245341E-4
3.631566929E1,-1.594747650E-3,2.671791241E-2,-4.829335376E-4
3.632564729E1,4.921754589E-4,2.161327191E-2,1.019374235E-3
3.633562529E1,-2.971854992E-4,2.158291452E-2,1.508596935E-3
3.634560329E1,9.618870681E-4,2.865269780E-2,-1.448329538E-3
3.635558129E1,-1.444811467E-3,2.454770356E-2,1.319903531E-4
3.636555929E1,1.306107966E-3,1.816672087E-2,-9.380300762E-4
3.637553729E1,1.418493455E-3,1.588838547E-2,7.796590216E-5
3.638551529E1,7.359706797E-5,1.582340524E-2,1.895523455E-4
3.639549329E1,7.843947969E-4,2.370875888E-2,-1.056807116E-3
3.640547129E1,9.360000840E-4,3.521558642E-2,-1.545477659E-3
3.641544929E1,8.877968648E-4,3.979222849E-2,-6.229587598E-4
3.642542729E1,7.723716553E-4,3.449357301E-2,1.761993044E-3
3.643540529E1,1.257180702E-5,2.913662419E-2,-1.393053913E-3
3.644538329E1,1.120740781E-3,2.550531179E-2,-1.113850041E-3
3.645536129E1,1.384660020E-3,3.243831918E-2,-1.983904745E-3
3.646533929E1,6.992783165E-4,3.721367568E-2,-3.671650193E-4
3.647531729E1,6.464705803E-5,3.421122581E-2,-1.432962017E-3
3.648529529E1,-2.664020285E-4,2.826022357E-2,-3.177073377E-4
3.649527329E1,-9.862543084E-4,2.855636925E-2,2.184569894E-5
3.650525129E1,-1.357558183E-3,3.229390085E-2,3.313369234E-4
3.651522929E1,-7.684670854E-4,3.231973201E-2,6.610362325E-4
3.652520729E1,7.156932261E-4,3.021033853E-2,-3.379932023E-4
3.653518529E1,5.937203532E-4,2.421982586E-2,-1.786486479E-3
3.654516329E1,2.551094862E-3,2.172899246E-2,-2.129481727E-4
3.655514129E1,1.971857157E-3,2.505021915E-2,-4.576926876E-4
3.656511929E1,-1.271985704E-3,2.521038987E-2,-1.474687248E-3
3.657509729E1,-9.124588687E-4,2.129208110E-2,-1.652108913E-4
3.658507529E1,-1.420088811E-4,1.201835740E-2,1.031650347E-3
3.659505329E1,-6.655864418E-4,-2.649267670E-3,2.279083419E-4
3.660503129E1,8.320377674E-5,-1.615282148E-2,7.237143582E-4
3.661500929E1,-6.164085353E-4,-2.154066227E-2,-4.038680345E-4
3.662498729E1,4.750350490E-5,-1.420153864E-2,-8.462716360E-4
3.663496529E1,3.027580678E-3,-4.385659005E-3,5.926343147E-4
3.664494329E1,-4.244246520E-5,3.367431462E-3,9.052848327E-4
3.665492129E1,2.228083322E-4,-9.914818220E-3,5.313770380E-4
3.666489929E1,-5.066613667E-4,-3.425575048E-2,-7.875262527E-4
3.667487729E1,-1.378580462E-3,-3.513645753E-2,1.034874935E-3
3.668485529E1,-4.662921419E-4,-2.882266603E-2,9.795720689E-4
3.669483329E1,1.206705696E-3,-1.508821268E-2,6.978096208E-4
3.670481129E1,6.208103150E-4,1.651618630E-3,-1.650546183E-4
3.671478921E1,-6.957459264E-4,3.764336929E-3,9.456589469E-4
3.672476721E1,2.677531447E-4,-1.314532012E-2,2.117852680E-3
3.673474521E1,4.925238900E-4,-3.018715233E-2,1.629428822E-3
3.674472221E1,-1.069777529E-3,-3.511894122E-2,-7.691343199E-4
3.675470021E1,-7.368823281E-4,-3.188213706E-2,1.978448825E-3
3.676467821E1,-7.338150172E-4,-3.082371876E-2,-4.191583721E-4
3.677465621E1,-3.383354051E-4,-2.856322750E-2,-1.221036189E-3
3.678463421E1,9.829236660E-5,-2.962668240E-2,9.965905920E-4
3.679461221E1,-1.071368111E-3,-3.116199747E-2,2.141537843E-4
3.680459021E1,1.149496529E-5,-3.667551652E-2,4.661681305E-4
3.681456821E1,1.363971969E-4,-3.535325825E-2,-1.583431294E-4
3.682454621E1,5.286873784E-5,-1.999984682E-2,-1.210702583E-3
3.683452421E1,-1.625721809E-3,-4.749788437E-3,-1.264231978E-3
3.684450221E1,6.126263179E-4,3.001417033E-3,7.130092126E-4
3.685448021E1,-1.864912454E-3,-1.879358664E-3,2.493528591E-4
3.686445821E1,-5.705773365E-4,-1.783656329E-2,-4.559626686E-4
3.687443621E1,2.475457732E-4,-3.469996527E-2,-1.074881293E-3
3.688441421E1,4.132789327E-4,-5.367645994E-2,-5.190080265E-4
3.689439221E1,1.203311840E-4,-5.890131742E-2,1.313513145E-3
3.690437021E1,-7.896444295E-4,-6.413664669E-2,-1.034758170E-3
3.691434821E1,-2.205913421E-3,-6.301226467E-2,-6.102503394E-4
3.692432621E1,-2.489118604E-3,-5.435888842E-2,4.657582031E-5
3.693430421E1,-2.092041308E-3,-3.232841939E-2,-3.667467972E-4
3.694428221E1,-2.082766267E-3,-5.900315009E-3,1.129215350E-3
3.695426021E1,-8.092427161E-4,1.669580862E-2,2.977765107E-4
3.696423821E1,1.072741114E-3,2.665911615E-2,-1.561662299E-3
3.697421621E1,1.400842564E-3,1.196912210E-2,-2.131312387E-3
3.698419421E1,-6.838151021E-4,-7.053218782E-3,6.652435986E-4
3.699417221E1,-1.337887603E-3,-2.055704221E-2,-2.703248174E-4
3.700415021E1,-1.793108415E-3,-3.256441653E-2,-3.999675391E-4
3.701412821E1,-2.345980611E-3,-4.510550573E-2,-1.837188611E-4
3.702410621E1,-1.815567957E-3,-4.574400187E-2,7.663316792E-4
3.703408421E1,-2.242739080E-3,-4.621085525E-2,3.570038534E-4
3.704406221E1,-1.299477415E-3,-4.969462752E-2,-1.371550257E-3
3.705404021E1,-1.092283521E-3,-4.646687582E-2,1.890620915E-4
3.706401821E1,-7.841642946E-4,-2.898191102E-2,-1.999307191E-3
3.707399621E1,-1.412936719E-3,-5.363932811E-3,-3.251259215E-3
3.708397421E1,1.950949663E-4,1.653633267E-2,-2.676739590E-3
3.709395221E1,8.579557179E-4,4.472642392E-2,-2.500172006E-3
3.710393021E1,1.579154050E-4,6.556701660E-2,-1.631831750E-3
3.711390821E1,1.911873231E-3,8.048977703E-2,-1.433910656E-4
3.712388621E1,5.164545728E-4,6.868489832E-2,2.312887693E-3
3.713386421E1,2.508232603E-3,3.617569059E-2,1.927794656E-3
3.714384221E1,1.224517124E-3,1.444072649E-2,1.634560875E-3
3.715382021E1,-5.078691756E-4,1.262711361E-2,1.568780863E-3
3.716379821E1,-1.399924513E-4,1.256838534E-2,1.819217228E-3
3.717377621E1,-2.350673312E-4,5.295559764E-3,-9.816292441E-4
3.718375421E1,9.694581968E-4,2.581777051E-3,-1.325523015E-3
3.719373221E1,8.584043826E-4,1.389213838E-3,-6.797830429E-5
3.720371021E1,-3.615859896E-6,-2.278025262E-3,1.713553211E-4
3.721368821E1,-7.208051393E-4,-4.604179412E-4,3.772176860E-4
3.722366621E1,2.918724203E-4,-6.744462997E-3,5.269265966E-4
3.723364421E1,-1.762223663E-3,-2.543053403E-2,2.813831379E-4
3.724362221E1,4.477062030E-4,-4.098453000E-2,1.221368439E-3
3.725360021E1,-1.543006627E-3,-5.543750525E-2,8.953975048E-4
3.726357821E1,-7.835844299E-4,-5.795925483E-2,-1.855791488E-4
3.727355621E1,-4.064809764E-4,-5.083183572E-2,2.019107924E-4
3.728353421E1,-9.655504255E-4,-4.482225701E-2,-3.467201605E-4
3.729351221E1,-2.066092566E-5,-3.003318980E-2,6.234139437E-5
3.730349021E1,4.393723793E-5,-2.509493195E-2,7.710736245E-4
3.731346821E1,-9.774300270E-5,-2.754583955E-2,-2.411938767E-4
3.732344621E1,2.814136678E-4,-2.177515253E-2,1.776760328E-4
3.733342421E1,-1.069874386E-3,-7.211123127E-3,-3.027582425E-4
3.734340221E1,-7.400691975E-4,5.579516292E-3,6.248881982E-5
3.735338021E1,-1.468443777E-3,1.499858405E-2,-1.424620277E-3
3.736335821E1,5.122708390E-4,1.181350928E-2,-1.346074161E-3
3.737333621E1,-2.802858362E-4,5.514333956E-3,1.626812504E-3
3.738331421E1,1.624657307E-5,-2.649535891E-3,9.889461799E-4
3.739329221E1,-2.636399586E-5,-1.308113802E-2,1.348703809E-4
3.740327021E1,1.537738135E-3,-1.207135990E-2,-1.782127219E-4
3.741324821E1,1.156107057E-3,2.731820568E-3,2.383056853E-4
3.742322621E1,2.022163477E-3,1.522922702E-2,1.169855008E-3
3.743320421E1,1.439996413E-3,2.056273818E-2,3.453403187E-4
3.744318221E1,-1.794969197E-3,1.351744961E-2,5.234255805E-4
3.745316021E1,-1.197356032E-3,5.668581463E-3,4.587107687E-4
3.746313821E1,-4.028178519E-4,3.335159272E-3,-1.475874335E-3
3.747311621E1,3.593788715E-4,9.294781834E-3,-2.810916863E-3
3.748309421E1,6.793736247E-4,2.024965361E-2,-8.547602920E-4
3.749307221E1,8.578054258E-4,3.001147136E-2,-9.434435051E-4
3.750305021E1,1.030710875E-3,3.483588621E-2,-5.708732642E-4
3.751302821E1,3.577300813E-4,3.705802932E-2,-3.564887738E-4
3.752300521E1,9.126972873E-5,3.071735799E-2,1.363340998E-3
3.753298321E1,-1.276421826E-4,2.474495396E-2,1.532185357E-3
3.754296121E1,-3.139579203E-4,2.147621289E-2,1.358963898E-3
3.755293921E1,9.374615620E-4,2.897248045E-2,-1.172903343E-3
3.756291721E1,8.931417251E-4,4.280677065E-2,-4.833205603E-4
3.757289521E1,2.005011542E-3,4.780632257E-2,-1.275344752E-3
3.758287321E1,9.969661478E-4,4.909563437E-2,-4.645679146E-4
3.759285121E1,9.434365784E-4,4.271123931E-2,4.576847714E-4
3.760282921E1,7.801806205E-4,3.720673919E-2,-2.789703431E-4
3.761280721E1,-1.274980721E-3,3.382319212E-2,-7.876341115E-4
3.762278521E1,9.723606054E-4,3.901988268E-2,-1.123451861E-3
3.763276321E1,8.551814826E-4,4.591027647E-2,-1.009202329E-3
3.764274121E1,6.259311922E-4,4.937732220E-2,-1.087547513E-3
3.765271921E1,6.293933839E-4,5.554280430E-2,-7.653049543E-4
3.766269721E1,1.994855469E-3,5.570357293E-2,-1.305191690E-4
3.767267521E1,2.092593350E-3,5.057911947E-2,-9.651538567E-4
3.768265321E1,-4.379989114E-4,3.379335254E-2,-1.239339588E-3
3.769263121E1,4.110167501E-4,2.044798434E-2,-1.036673086E-3
3.770260921E1,4.939124919E-4,2.369288728E-2,-5.343814846E-4
3.771258704E1,-1.131414669E-3,1.857881993E-2,4.911706492E-5
3.772256504E1,1.462065382E-3,1.054951828E-2,1.145373215E-3
3.773254304E1,-3.595367307E-4,8.454143070E-3,6.779885152E-4
3.774252104E1,-8.524573641E-4,1.050895825E-2,2.103707287E-3
3.775249904E1,-2.143025398E-3,1.027113758E-2,4.674612428E-4
3.776247704E1,4.683794687E-4,9.868868627E-3,-7.374504348E-4
3.777245504E1,2.531959908E-4,1.486176345E-2,-2.271887788E-4
3.778243304E1,-8.766995743E-4,1.862466894E-2,4.959305516E-4
3.779241104E1,-9.898839053E-4,8.132347837E-3,1.164916670E-3
3.780238904E1,1.277937787E-3,-2.834878862E-3,-2.686481748E-4
3.781236704E1,1.343763433E-4,-7.686092984E-3,-5.935538211E-4
3.782234504E1,5.403453251E-4,-7.345858961E-3,-4.386749642E-4
3.783232304E1,1.635079971E-4,-4.540751223E-3,-8.802270750E-4
3.784230104E1,-6.413641386E-4,4.101088271E-4,8.228708757E-4
3.785227904E1,-1.072755549E-5,3.578471020E-3,8.031635080E-4
3.786225704E1,-1.400081674E-3,-2.960095182E-3,1.593932626E-3
3.787223504E1,4.374993732E-4,-2.237267420E-2,-9.214229649E-4
3.788221304E1,-2.647761721E-4,-3.596917540E-2,-1.741400047E-4
3.789219104E1,-2.578520216E-4,-4.501460493E-2,-8.420607774E-4
