"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.894860904E1,-6.210585022E-1,1.579216003E-1,9.939630432E0
3.895858704E1,-5.860313416E-1,2.408491516E-1,9.904453583E0
3.896856504E1,-3.709286499E-1,2.308200073E-1,9.832004242E0
3.897854304E1,-3.293151855E-2,1.438508606E-1,9.847422180E0
3.898852104E1,4.490661621E-3,2.034269714E-1,9.799671478E0
3.899849904E1,-8.681945801E-2,2.053729248E-1,9.822873230E0
3.900847704E1,-2.761756897E-1,1.053808594E-1,9.955647125E0
3.901845504E1,-2.088157654E-1,8.547225952E-2,1.017419266E1
3.902843304E1,-1.585203552E-1,8.981323242E-2,1.012419662E1
3.903841104E1,-4.079017639E-1,-1.721420288E-2,1.005429199E1
3.904838904E1,-6.041436768E-1,-1.215472412E-1,1.018047958E1
3.905836704E1,7.604187012E-2,1.188528442E-1,1.038270905E1
3.906834504E1,2.243833923E-1,1.516346741E-1,1.048988617E1
3.907832304E1,8.966354370E-2,1.158590698E-1,1.010817993E1
3.908830104E1,5.149291992E-2,1.365161133E-1,9.642498322E0
3.909827904E1,6.436614990E-2,1.249900818E-1,9.623487854E0
3.910825704E1,2.957849121E-1,1.504371643E-1,1.080752563E1
3.911823504E1,6.301895142E-2,1.281335449E-1,9.728120270E0
3.912821304E1,1.028361511E-1,1.353186035E-1,9.856403503E0
3.913819104E1,1.246907043E-1,1.320254517E-1,9.843979340E0
3.914816904E1,9.116043091E-2,1.184037781E-1,9.783954163E0
3.915814704E1,7.828720093E-2,1.034349060E-1,9.785001984E0
3.916812504E1,1.267863464E-1,1.622625732E-1,9.841883698E0
3.917810304E1,1.300794983E-1,1.772314453E-1,9.849966888E0
3.918808104E1,1.148112488E-1,1.432521057E-1,9.810898132E0
3.919805904E1,1.128652954E-1,1.389111328E-1,9.816286926E0
3.920803704E1,1.161584473E-1,1.357676697E-1,9.830657043E0
3.921801504E1,1.291813660E-1,1.411564636E-1,9.830657043E0
3.922799304E1,1.076261902E-1,1.239422607E-1,9.814640350E0
3.923797104E1,1.073268127E-1,1.249900818E-1,9.805509338E0
3.924794904E1,1.145118713E-1,1.320254517E-1,9.814490662E0
3.925792704E1,1.210981750E-1,1.218466187E-1,9.841584320E0
3.926790504E1,1.332229614E-1,1.317260742E-1,9.823172607E0
3.927788304E1,1.122665405E-1,1.275347900E-1,9.849068756E0
3.928786104E1,1.176553345E-1,1.194515991E-1,9.864786072E0
3.929783904E1,1.140628052E-1,1.365161133E-1,9.807904358E0
3.930781704E1,1.169068909E-1,1.251397705E-1,9.776769104E0
3.931779504E1,1.236428833E-1,1.257385254E-1,9.807155914E0
3.932777304E1,1.336720276E-1,1.248403931E-1,9.850415955E0
3.933775104E1,1.110690308E-1,1.336720276E-1,9.882000275E0
3.934772904E1,1.110690308E-1,1.332229614E-1,9.836794281E0
3.935770704E1,1.285826111E-1,1.380130005E-1,9.790540466E0
3.936768504E1,1.170565796E-1,1.227447510E-1,9.831704865E0
3.937766304E1,1.342707825E-1,1.169068909E-1,9.826465759E0
3.938764104E1,1.011895752E-1,1.263372803E-1,9.759704590E0
3.939761904E1,1.197509766E-1,1.275347900E-1,9.757608948E0
3.940759704E1,1.294807434E-1,1.263372803E-1,9.786648560E0
3.941757504E1,1.561253357E-1,1.086740112E-1,9.839937744E0
3.942755304E1,1.496887207E-1,1.097218323E-1,9.854756927E0
3.943753104E1,1.681004333E-1,1.079255676E-1,9.836045837E0
3.944750904E1,2.109114075E-1,7.873626709E-2,9.976753235E0
3.945748704E1,1.748364258E-1,9.385482788E-2,9.915081482E0
3.946746504E1,1.856140137E-1,7.559280396E-2,9.868079224E0
3.947744304E1,1.365161133E-1,4.939727783E-2,9.610015869E0
3.948742104E1,1.420545959E-1,3.667373657E-2,9.634714508E0
3.949739904E1,1.600172424E-1,2.200424194E-1,9.872120819E0
3.950737704E1,2.005828857E-1,1.784289551E-1,9.981692963E0
3.951735504E1,1.407073975E-1,9.101074219E-2,9.741592255E0
3.952733304E1,1.555265808E-1,1.115180969E-1,9.643845520E0
3.953731104E1,3.631448364E-1,3.802093506E-2,1.012329849E1
3.954728904E1,2.363584900E-1,7.349716187E-2,9.845625916E0
3.955726704E1,1.374142456E-1,1.020877075E-1,9.653575287E0
3.956724504E1,2.083666992E-1,8.143066406E-2,9.798324280E0
3.957722304E1,2.689906311E-1,6.137237549E-2,9.905202026E0
3.958720104E1,2.871029663E-1,5.792953491E-2,9.901160431E0
3.959717904E1,2.761756897E-1,6.062393188E-2,9.904603271E0
3.960715704E1,2.490820312E-1,6.795867920E-2,9.873318329E0
3.961713504E1,2.332150269E-1,6.361770630E-2,9.792336731E0
3.962711304E1,2.264790344E-1,8.382568359E-2,9.771979065E0
3.963709104E1,2.311193848E-1,7.589218140E-2,9.778116302E0
3.964706904E1,2.284249878E-1,6.975494385E-2,9.739197235E0
3.965704704E1,2.374063110E-1,6.271957397E-2,9.867480469E0
3.966702504E1,2.818638611E-1,5.493576050E-2,9.883946228E0
3.967700304E1,2.722837830E-1,5.313949585E-2,9.872120819E0
3.968698104E1,2.713856506E-1,4.864883423E-2,9.860894165E0
3.969695904E1,2.630030823E-1,5.343887329E-2,9.793983307E0
3.970693704E1,2.619552612E-1,6.661148071E-2,9.805958405E0
3.971691546E1,2.478845215E-1,6.002517700E-2,9.801318054E0
3.972689346E1,2.656974792E-1,5.852828979E-2,9.823771362E0
3.973687146E1,2.868035889E-1,4.670288086E-2,9.883796539E0
3.974684946E1,2.908451843E-1,5.987548828E-2,9.837243347E0
3.975682746E1,2.906954956E-1,5.538482666E-2,9.816885681E0
3.976680546E1,2.478845215E-1,7.035369873E-2,9.783355408E0
3.977678346E1,2.384541321E-1,5.433700562E-2,9.804611206E0
3.978676146E1,2.930905151E-1,1.239422607E-1,9.798174591E0
3.979673946E1,4.776567078E-1,-6.137237549E-3,9.748627625E0
3.980671746E1,2.287243652E-1,-1.585203552E-1,9.748028870E0
3.981669546E1,5.748046875E-2,-1.029858398E-1,9.836195526E0
3.982667346E1,8.726852417E-2,-1.951940918E-1,9.892478485E0
3.983665146E1,3.486250305E-1,5.508544922E-2,9.874815216E0
3.984662946E1,4.852908325E-1,5.794450378E-1,9.858798523E0
3.985660746E1,2.866539001E-1,1.862127686E-1,9.801168365E0
3.986658546E1,2.878514099E-1,3.442840576E-2,9.808652802E0
3.987656346E1,3.101550293E-1,1.694476318E-1,9.859696655E0
3.988654146E1,2.559677124E-1,2.724334717E-2,9.789043579E0
3.989651946E1,2.474354553E-1,-5.298980713E-2,9.772278442E0
3.990649746E1,3.128494263E-1,1.886077881E-2,9.875264282E0
3.991647546E1,3.092568970E-1,1.466949463E-2,9.889784088E0
3.992645346E1,2.871029663E-1,-8.038284302E-2,9.841434631E0
3.993643146E1,2.519261169E-1,-6.780899048E-2,9.798773346E0
3.994640946E1,2.866539001E-1,9.041198730E-2,9.813592529E0
3.995638746E1,3.004252625E-1,1.291813660E-1,9.823322296E0
3.996636546E1,2.906954956E-1,8.681945801E-2,9.813891907E0
3.997634346E1,2.785707092E-1,8.427474976E-2,9.808054047E0
3.998632146E1,2.848576355E-1,9.924362183E-2,9.831704865E0
3.999629946E1,2.685415649E-1,1.109193420E-1,9.843081207E0
4.000627746E1,2.737806702E-1,9.235794067E-2,9.818681946E0
4.001625546E1,2.685415649E-1,7.080276489E-2,9.793683929E0
4.002623346E1,2.519261169E-1,6.795867920E-2,9.761201477E0
4.003621146E1,2.749781799E-1,6.092330933E-2,9.864786072E0
4.004618946E1,2.597099304E-1,5.269042969E-2,9.852062531E0
4.005616746E1,2.624043274E-1,6.721023560E-2,9.798024902E0
4.006614546E1,2.559677124E-1,7.469467163E-2,9.774523773E0
4.007612346E1,2.805166626E-1,1.326242065E-1,9.840985565E0
4.008610146E1,2.574645996E-1,5.987548828E-2,9.878856812E0
4.009607946E1,2.414479065E-1,4.610412598E-2,9.827663269E0
4.010605746E1,2.435435486E-1,5.209167480E-2,9.822274475E0
4.011603546E1,2.604583740E-1,2.799179077E-2,9.828711090E0
4.012601346E1,2.519261169E-1,4.251159668E-2,9.834548950E0
4.013599146E1,2.314187622E-1,7.259902954E-2,9.816137238E0
4.014596946E1,2.332150269E-1,6.556365967E-2,9.822424164E0
4.015594746E1,2.492317200E-1,6.571334839E-2,9.796677704E0
4.016592546E1,2.390528870E-1,6.945556641E-2,9.781708832E0
4.017590346E1,2.174977112E-1,5.957611084E-2,9.797725525E0
4.018588146E1,2.552192688E-1,6.975494385E-2,9.838889923E0
4.019585946E1,2.631527710E-1,7.948471069E-2,9.856553192E0
4.020583746E1,2.571652222E-1,6.765930176E-2,9.845476227E0
4.021581546E1,2.371069336E-1,5.239105225E-2,9.827812958E0
4.022579346E1,2.436932373E-1,4.670288086E-2,9.808802490E0
4.023577146E1,2.616558838E-1,4.775070190E-2,9.818532257E0
4.024574946E1,2.496807861E-1,6.466552734E-2,9.795480194E0
4.025572746E1,2.475851440E-1,5.882766724E-2,9.805060272E0
4.026570546E1,2.643502808E-1,4.864883423E-2,9.839189301E0
4.027568346E1,2.757266235E-1,4.909790039E-2,9.840237122E0
4.028566146E1,2.826123047E-1,6.481521606E-2,9.794881439E0
4.029563946E1,2.787203979E-1,5.792953491E-2,9.780211945E0
4.030561746E1,2.806663513E-1,4.565505981E-2,9.819580078E0
4.031559546E1,2.978805542E-1,3.697311401E-2,9.865833893E0
4.032557346E1,3.341052246E-1,3.068618774E-2,9.865235138E0
4.033555146E1,2.523751831E-1,1.392105103E-2,9.752669220E0
4.034552946E1,3.417393494E-1,9.879455566E-2,9.807904358E0
4.035550746E1,3.623963928E-1,-1.050814819E-1,9.785600739E0
4.036548546E1,3.490740967E-1,-3.180885315E-1,9.802216187E0
4.037546346E1,3.622467041E-1,-8.412506104E-2,9.804162140E0
4.038544146E1,3.634442139E-1,4.221221924E-2,9.783954163E0
4.039541946E1,4.766088867E-1,-1.196012878E-1,9.844278717E0
4.040539746E1,6.110293579E-1,1.215472412E-1,1.009575577E1
4.041537546E1,8.867559814E-1,-1.166075134E-1,1.092488159E1
4.042535346E1,7.737409973E-1,-3.326083374E-1,9.673932953E0
4.043533146E1,1.648072815E-1,-2.127076721E-1,9.437125397E0
4.044530846E1,1.613644409E-1,2.404000854E-1,9.813293152E0
4.045528646E1,3.906875610E-1,9.669891357E-2,1.026220963E1
4.046526446E1,7.045848083E-1,-1.068777466E-1,1.070019882E1
4.047524246E1,7.316784668E-1,2.031275940E-1,1.075363770E1
4.048522046E1,3.634442139E-1,-5.673202515E-2,1.054991135E1
4.049519846E1,-7.559280396E-2,-1.162781982E0,9.802814941E0
4.050517646E1,2.754272461E-1,4.924758911E-2,9.420509949E0
4.051515446E1,1.496887207E-3,-6.334826660E-1,9.514065399E0
4.052513246E1,1.196012878E-1,-4.935237122E-1,9.773625641E0
4.053511046E1,3.150947571E-1,-6.752458191E-1,9.984986115E0
4.054508846E1,4.171824646E-1,-8.613088989E-1,1.019170624E1
4.055506646E1,4.364923096E-1,-8.060737610E-1,1.025143204E1
4.056504446E1,3.508703613E-1,-9.833052063E-1,1.004246658E1
4.057502246E1,2.704875183E-1,-1.009500732E0,9.834848328E0
4.058500046E1,1.823208618E-1,-1.162033539E0,9.641600189E0
4.059497846E1,3.930825806E-1,-1.403631134E0,9.689500580E0
4.060495646E1,8.963360596E-1,-1.635498962E0,1.045111679E1
4.061493446E1,1.401685181E0,-1.447040863E0,1.059736267E1
4.062491246E1,7.104226685E-1,-1.464255066E0,9.232949982E0
4.063489046E1,6.448590088E-1,-1.392554169E0,9.823771362E0
4.064486846E1,5.667214966E-1,-1.650318146E0,1.001582199E1
4.065484646E1,2.248324585E-1,-2.200424194E0,9.983189850E0
4.066482446E1,5.523513794E-2,-3.053949280E0,1.007090744E1
4.067480246E1,2.821632385E-1,-3.612737274E0,9.849368134E0
4.068478046E1,4.578977966E-1,-3.477568359E0,9.459429016E0
4.069475846E1,8.306227112E-1,-2.809956665E0,1.049976562E1
4.070473646E1,4.447251892E-1,-3.257525940E0,9.016949158E0
4.071471417E1,2.415975952E-1,-3.809128876E0,8.543334045E0
4.072469217E1,4.947212219E-1,-3.888314209E0,8.470884705E0
4.073467017E1,8.003855896E-1,-3.722309418E0,8.725355530E0
4.074464817E1,8.860075378E-1,-4.351600800E0,9.271270294E0
4.075462617E1,7.330256653E-1,-4.658163300E0,9.325756989E0
4.076460417E1,2.570155334E-1,-4.383334808E0,8.702153778E0
4.077458217E1,-2.980302429E-1,-4.831652527E0,8.036787415E0
4.078456017E1,-3.468287659E-1,-5.124443665E0,7.752079468E0
4.079453817E1,-9.430389404E-3,-5.138514404E0,7.442672882E0
4.080451617E1,1.309776306E-1,-5.710325317E0,7.136559448E0
4.081449417E1,2.862048340E-1,-6.057752838E0,7.235952759E0
4.082447217E1,3.403921509E-1,-5.942043457E0,7.521259460E0
4.083445017E1,2.880010986E-1,-5.927673340E0,7.902516632E0
4.084442817E1,4.960684204E-1,-6.218518524E0,7.786358185E0
4.085440617E1,5.842350769E-1,-6.888674927E0,7.053631897E0
4.086438417E1,2.035766602E-1,-6.726711731E0,6.398743744E0
4.087436217E1,-5.822891235E-2,-6.765630798E0,6.044580231E0
4.088434017E1,-1.664538574E-1,-6.882687378E0,6.119723969E0
4.089431817E1,4.355941772E-1,-7.555388489E0,8.253836060E0
4.090429617E1,9.704319763E-1,-6.970704346E0,6.568790131E0
4.091427417E1,3.044668579E-1,-7.971972198E0,5.315446472E0
4.092425217E1,5.146298218E-1,-7.661218414E0,5.663622437E0
4.093423017E1,3.177891541E-1,-7.869585114E0,5.323230286E0
4.094420817E1,6.825805664E-2,-7.919880524E0,5.429359589E0
4.095418617E1,-3.113525391E-1,-7.562573547E0,6.064937897E0
4.096416417E1,-1.020278320E0,-7.225474548E0,6.322701874E0
4.097414217E1,-1.220861206E0,-7.577392731E0,5.780529327E0
4.098412017E1,7.875123596E-1,-8.387358398E0,4.804409180E0
4.099409817E1,2.619702301E0,-9.317524109E0,3.842210083E0
4.100407617E1,1.883982239E0,-9.534722443E0,3.686982880E0
4.101405417E1,-9.684860229E-2,-9.258995819E0,4.299808502E0
4.102403217E1,-6.376739502E-2,-8.307574310E0,4.358336792E0
4.103401017E1,3.996688843E-2,-8.208630066E0,4.242926788E0
4.104398817E1,2.703378296E-1,-8.841064911E0,4.249363403E0
4.105396617E1,-4.665797424E-1,-8.713230743E0,3.474424896E0
4.106394417E1,-1.886077881E-2,-9.215286713E0,3.113824768E0
4.107392217E1,2.604583740E-1,-8.656947784E0,4.161346436E0
4.108390017E1,1.288819885E-1,-8.743767242E0,4.435725861E0
4.109387817E1,-7.304809570E-2,-9.247918854E0,3.628604279E0
4.110385617E1,1.901046753E-1,-9.645941162E0,3.524869995E0
4.111383417E1,2.751278687E-1,-9.792336731E0,3.440744934E0
4.112381217E1,1.787283325E-1,-9.189689941E0,3.307372284E0
4.113379017E1,9.041198730E-2,-9.157357178E0,3.207230530E0
4.114376817E1,-2.903961182E-2,-9.042695618E0,2.606230316E0
4.115374617E1,-2.511776733E-1,-9.007967834E0,1.826950836E0
4.116372417E1,-4.989125061E-1,-9.157955933E0,1.595083008E0
4.117370217E1,-6.421646118E-1,-9.610914001E0,2.295775909E0
4.118368017E1,-1.001417542E-1,-9.464817810E0,3.443289642E0
4.119365817E1,1.377136230E-1,-9.373058624E0,3.448828125E0
4.120363617E1,2.185455322E-2,-9.399703217E0,2.777923279E0
4.121361417E1,-7.963439941E-2,-9.376501465E0,2.000290375E0
4.122359217E1,-2.441423035E-1,-9.483229523E0,1.124761047E0
4.123357017E1,-3.173400879E-1,-1.041339523E1,1.198258209E0
4.124354817E1,1.206940155E0,-9.574839020E0,1.934127960E0
4.125352617E1,2.918930054E-2,-9.633067932E0,2.065554657E0
4.126350417E1,-6.466552734E-2,-9.628577271E0,2.211351471E0
4.127348217E1,1.787283325E-1,-9.715247040E0,1.527573395E0
4.128346017E1,1.339714050E-1,-9.680070190E0,1.791175232E0
4.129343817E1,-4.535568237E-2,-9.604627075E0,1.805695038E0
4.130341617E1,3.427871704E-2,-9.684261475E0,1.397344208E0
4.131339417E1,-4.191284180E-3,-9.653126221E0,1.208287354E0
4.132337217E1,2.335144043E-1,-9.713750153E0,1.112486572E0
4.133335017E1,5.029541016E-2,-9.779313812E0,9.312135315E-1
4.134332817E1,-1.516346741E-1,-9.803862762E0,1.024918671E0
4.135330617E1,-5.239105225E-3,-9.772278442E0,8.912466431E-1
4.136328417E1,1.395098877E-1,-9.865983582E0,7.518864441E-1
4.137326217E1,5.358856201E-2,-9.854158173E0,4.165837097E-1
4.138324017E1,-4.670288086E-2,-9.728269958E0,2.963836670E-1
4.139321817E1,-2.121089172E-1,-9.590406647E0,4.300556946E-1
4.140319617E1,-2.749781799E-1,-9.595795441E0,5.658233643E-1
4.141317417E1,-1.640588379E-1,-9.791438599E0,5.351371765E-1
4.142315217E1,3.338058472E-1,-1.004186783E1,2.026785278E-1
4.143313017E1,1.422042847E-2,-9.785900116E0,6.676116943E-2
4.144310817E1,-5.688171387E-2,-9.784552917E0,4.290078735E-1
4.145308617E1,4.610412598E-2,-9.827812958E0,5.078938293E-1
4.146306417E1,-1.601669312E-2,-9.814790039E0,3.863465881E-1
4.147304217E1,1.242416382E-2,-9.810299377E0,2.140548706E-1
4.148302017E1,1.466949463E-2,-9.817933502E0,6.541397095E-2
4.149299717E1,9.610015869E-2,-9.844727783E0,-1.353186035E-1
4.150297517E1,-1.601669312E-2,-9.797575836E0,-2.577639771E-1
4.151295317E1,-4.625381470E-2,-9.781559143E0,-1.481918335E-1
4.152293117E1,2.619552612E-2,-9.848320312E0,-3.847000122E-2
4.153290917E1,-2.275268555E-2,-9.836345215E0,-3.682342529E-2
4.154288717E1,-6.391708374E-2,-9.777667236E0,-7.274871826E-2
4.155286517E1,-3.996688843E-2,-9.779014435E0,-6.331832886E-2
4.156284317E1,2.484832764E-2,-9.826615448E0,3.293151855E-2
4.157282117E1,-9.729766846E-3,-9.815837860E0,1.525328064E-1
4.158279917E1,-6.451583862E-2,-9.778864746E0,1.447489929E-1
4.159277717E1,2.993774414E-3,-9.815987549E0,-4.445755005E-2
4.160275517E1,8.262817383E-2,-9.855056305E0,-4.120930481E-1
4.161273317E1,2.439926147E-2,-9.821675720E0,-7.696994019E-1
4.162271117E1,-7.649093628E-2,-9.770781555E0,-7.604187012E-1
4.163268917E1,-2.694396973E-3,-9.819729767E0,-4.058061218E-1
4.164266717E1,6.885681152E-2,-9.854906616E0,-2.649490356E-2
4.165264517E1,-1.751358032E-2,-9.814640350E0,6.930587769E-2
4.166262317E1,-3.098556519E-2,-9.781409454E0,-3.278182983E-2
4.167260117E1,-1.556762695E-2,-9.793085175E0,-1.252894592E-1
4.168257917E1,-2.799179077E-2,-9.791737976E0,-1.233435059E-1
4.169255717E1,-1.945953369E-3,-9.808652802E0,-5.149291992E-2
4.170253517E1,2.844085693E-3,-9.817035370E0,-5.643264771E-2
4.171251317E1,3.353027344E-2,-9.820478210E0,-2.408491516E-1
4.172249108E1,1.541793823E-2,-9.801767120E0,-3.984713745E-1
4.173246908E1,3.772155762E-2,-9.819430389E0,-4.405339050E-1
4.174244708E1,-4.640350342E-3,-9.818981323E0,-4.258644104E-1
4.175242508E1,-5.598358154E-2,-9.800270233E0,-4.237687683E-1
4.176240308E1,-7.783813477E-2,-9.763446808E0,-3.881428528E-1
4.177238108E1,6.586303711E-3,-9.813742218E0,-2.664459229E-1
4.178235908E1,-1.508862305E-1,-9.696386261E0,-3.185375977E-1
4.179233708E1,6.436614990E-2,-9.829908600E0,-4.168830872E-1
4.180231508E1,2.124082947E-1,-9.928403778E0,-3.320095825E-1
4.181229308E1,-4.475692749E-2,-9.686207428E0,-3.706292725E-1
4.182227108E1,-2.035766602E-2,-9.865534515E0,-5.050497437E-1
4.183224908E1,-3.397933960E-2,-9.846374359E0,-5.454656982E-1
4.184222708E1,-6.212081909E-2,-9.772877197E0,-4.448748779E-1
4.185220508E1,3.517684937E-2,-9.850715332E0,-2.841091919E-1
4.186218308E1,7.484436035E-4,-9.802066498E0,-2.275268555E-1
4.187216108E1,-1.242416382E-2,-9.827214203E0,-2.983296204E-1
4.188213908E1,-2.499801636E-2,-9.820627899E0,-4.147874451E-1
4.189211708E1,-3.592529297E-2,-9.745184784E0,-4.667294312E-1
4.190209508E1,1.796264648E-3,-9.792935486E0,-4.346960449E-1
4.191207308E1,1.796264648E-2,-9.825717316E0,-3.216810608E-1
4.192205108E1,3.592529297E-2,-9.838889923E0,-2.137554932E-1
4.193202908E1,-5.987548828E-4,-9.810598755E0,-1.401086426E-1
4.194200708E1,2.395019531E-3,-9.762698364E0,-1.254391479E-1
4.195198508E1,2.859054565E-2,-9.818382568E0,-1.248403931E-1
4.196196308E1,1.975891113E-2,-9.828112335E0,-1.228944397E-1
4.197194108E1,-1.047821045E-3,-9.816436615E0,-1.083746338E-1
4.198191908E1,-2.559677124E-2,-9.809850311E0,-1.549278259E-1
4.199189708E1,-3.532653809E-2,-9.815688171E0,-2.559677124E-1
4.200187508E1,2.245330811E-3,-9.793534241E0,-3.475772095E-1
4.201185308E1,1.257385254E-2,-9.807305603E0,-3.318598938E-1
4.202183108E1,-1.945953369E-3,-9.822424164E0,-2.423460388E-1
4.203180908E1,3.442840576E-3,-9.847272491E0,-1.200503540E-1
4.204178708E1,4.236190796E-2,-9.842033386E0,-3.607498169E-2
4.205176508E1,4.475692749E-2,-9.807754669E0,-1.314266968E-1
4.206174308E1,-1.122665405E-2,-9.795180817E0,-2.788700867E-1
4.207172108E1,-4.760101318E-2,-9.791139221E0,-3.900888062E-1
4.208169908E1,-3.861968994E-2,-9.805060272E0,-4.255650330E-1
4.209167708E1,1.796264648E-2,-9.810299377E0,-3.601510620E-1
4.210165508E1,3.607498169E-2,-9.829010468E0,-2.781216431E-1
4.211163308E1,1.257385254E-2,-9.829609222E0,-2.303709412E-1
4.212161108E1,1.886077881E-2,-9.824519806E0,-2.517764282E-1
4.213158908E1,4.056564331E-2,-9.832602997E0,-3.522175598E-1
4.214156708E1,7.185058594E-3,-9.800569611E0,-4.225712585E-1
4.215154508E1,-3.891906738E-2,-9.775870972E0,-4.611909485E-1
4.216152308E1,-7.155120850E-2,-9.779014435E0,-5.315446472E-1
4.217150108E1,-4.191284180E-2,-9.780211945E0,-4.899311829E-1
4.218147908E1,-1.736389160E-2,-9.801318054E0,-4.258644104E-1
4.219145708E1,1.496887207E-3,-9.809700623E0,-3.649411011E-1
4.220143508E1,1.407073975E-2,-9.814041595E0,-3.704795837E-1
4.221141308E1,-2.305206299E-2,-9.801767120E0,-4.315525818E-1
4.222139108E1,1.496887207E-4,-9.814640350E0,-4.264631653E-1
4.223136908E1,4.475692749E-2,-9.825717316E0,-3.803590393E-1
4.224134708E1,2.679428101E-2,-9.809700623E0,-4.071533203E-1
4.225132508E1,-2.799179077E-2,-9.812993774E0,-4.242178345E-1
4.226130308E1,-4.775070190E-2,-9.799521790E0,-4.641847229E-1
4.227128108E1,-5.538482666E-2,-9.786349182E0,-4.796026611E-1
4.228125908E1,-3.712280273E-2,-9.770482178E0,-4.790039062E-1
4.229123708E1,-1.377136230E-2,-9.790839844E0,-4.625381470E-1
4.230121508E1,3.487747192E-2,-9.836345215E0,-4.290078735E-1
4.231119308E1,5.313949585E-2,-9.850565643E0,-4.225712585E-1
4.232117108E1,-8.232879639E-3,-9.808203735E0,-4.637356567E-1
4.233114808E1,-4.730163574E-2,-9.775870972E0,-4.914280701E-1
4.234112608E1,1.945953369E-3,-9.795330505E0,-4.538562012E-1
4.235110408E1,1.077758789E-2,-9.788594513E0,-4.016148376E-1
4.236108208E1,-5.688171387E-3,-9.825717316E0,-3.728746033E-1
4.237106008E1,1.377136230E-2,-9.821825409E0,-3.013233948E-1
4.238103808E1,4.849914551E-2,-9.841135254E0,-3.408412170E-1
4.239101608E1,-5.987548828E-4,-9.807754669E0,-4.734654236E-1
4.240099408E1,-4.041595459E-2,-9.773176575E0,-5.143304443E-1
4.241097208E1,-2.409988403E-2,-9.798473969E0,-4.809498596E-1
4.242095008E1,-1.496887207E-2,-9.811496887E0,-3.812571716E-1
4.243092808E1,-1.257385254E-2,-9.806407471E0,-3.092568970E-1
4.244090608E1,-2.874023438E-2,-9.786798248E0,-2.854563904E-1
4.245088408E1,-1.392105103E-2,-9.792636108E0,-3.367996216E-1
4.246086208E1,1.945953369E-3,-9.813293152E0,-4.150868225E-1
4.247084008E1,-2.694396973E-2,-9.790989532E0,-4.424798584E-1
4.248081808E1,-3.577560425E-2,-9.796677704E0,-4.436773682E-1
4.249079608E1,2.978805542E-2,-9.838291168E0,-3.640429688E-1
4.250077408E1,2.604583740E-2,-9.829309845E0,-2.701881409E-1
4.251075208E1,-3.053649902E-2,-9.792935486E0,-3.429368591E-1
4.252073008E1,-6.436614990E-2,-9.794881439E0,-4.682263184E-1
4.253070808E1,6.137237549E-3,-9.822274475E0,-5.135820007E-1
4.254068608E1,-8.532257080E-3,-9.805359650E0,-4.391867065E-1
4.255066408E1,-2.499801636E-2,-9.778116302E0,-3.445834351E-1
4.256064208E1,-7.185058594E-3,-9.803114319E0,-3.119512939E-1
4.257062008E1,-3.966751099E-2,-9.810748444E0,-3.323089600E-1
